Country code,Country name,Series code,Series name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
IMY,Isle of Man,SP.POP.TOTL,Population,70313.0,70963.0,71305.0,71484.0,71724.0,72183.0,72908.0,73832.0,74870.0,75892.0,76803.0,77577.0,78246.0,78840.0,79410.0,79994.0,80598.0,81203.0,81798.0,82358.0,82869.0
IND,India,SP.POP.TOTL,Population,849515000.0,866530000.0,882821000.0,899329000.0,915697000.0,932180000.0,948758852.890549,965428183.114848,982182462.141349,999016010.49748,1015923000.0,1032473426.104,1048640720.5863,1064398611.55152,1079721193.94537,1094583000.0,1109811147.4504,1124786997.09709,1139964931.64188,1155347678.02895,1170938000.0
IRL,Ireland,SP.POP.TOTL,Population,3505800.0,3525700.0,3549100.0,3563300.0,3570700.0,3608841.0,3637510.0,3674171.0,3712696.0,3754786.0,3805174.0,3866243.0,3931947.0,3996521.0,4070262.0,4159914.0,4260341.0,4356931.0,4425683.0,4458942.0,4481430.0
IRN,"Iran, Islamic Rep.",SP.POP.TOTL,Population,54870583.0,56071545.0,57067645.0,57940444.0,58808655.0,59757114.0,60815686.0,61955730.0,63133032.0,64278307.0,65342319.0,66313553.0,67212850.0,68061695.0,68893323.0,69732007.0,70582086.0,71435498.0,72289291.0,73137148.0,73973630.0
IRQ,Iraq,SP.POP.TOTL,Population,18194212.5,18706560.7210734,19233336.645442,19774946.5565936,20331808.1789415,20904351.0,21545637.5322459,22206596.926684,22887832.691243,23589966.847773,24313640.5,24937728.4493926,25577835.6275214,26234373.2195238,26907762.9649292,27598437.4285714,28432903.7826617,29292601.0614342,30178292.1471278,31090762.9884883,32030823.2982082
ISL,Iceland,SP.POP.TOTL,Population,254800.0,258000.0,261100.0,263800.0,266000.0,268000.0,270000.0,272000.0,274000.0,277500.0,281000.0,285000.0,288000.0,289521.0,292074.0,296734.0,303782.0,311566.0,317414.0,318499.0,317398.0
ISR,Israel,SP.POP.TOTL,Population,4660000.0,4949000.0,5123000.0,5261000.0,5399000.0,5545000.0,5692000.0,5836000.0,5971000.0,6125000.0,6289000.0,6439000.0,6570000.0,6689700.0,6809000.0,6930100.0,7053700.0,7180100.0,7308800.0,7485600.0,7624600.0
ITA,Italy,SP.POP.TOTL,Population,56719000.0,56758650.0,56797650.0,56832750.0,56844650.0,56846100.0,56862800.0,56893800.0,56910950.0,56921550.0,56948600.0,56980700.0,57157400.0,57604650.0,58175300.0,58607050.0,58941499.0,59375289.0,59832179.0,60192698.0,60483521.0
JAM,Jamaica,SP.POP.TOTL,Population,2390000.0,2406041.9876587,2423043.60848551,2441023.64567244,2460002.05465619,2480000.0,2509923.42512675,2534068.67507572,2556780.0511581,2574289.36407701,2589388.55137656,2604788.61906298,2617495.22444646,2625700.0,2638100.0,2650400.0,2663100.0,2675800.0,2687200.0,2695600.0,2702300.0
JOR,Jordan,SP.POP.TOTL,Population,3170000.0,3545000.0,3733000.0,3905930.64613513,4060839.76095769,4195000.0,4325045.0,4459121.395,4597400.0,4680500.0,4797500.0,4917500.0,5038000.0,5164000.0,5290000.0,5411500.0,5537000.0,5662000.0,5787000.0,5915000.0,6047000.0
JPN,Japan,SP.POP.TOTL,Population,123537000.0,123921000.0,124229000.0,124536000.0,124961000.0,125439000.0,125761000.0,126091000.0,126410000.0,126650000.0,126870000.0,127149000.0,127445000.0,127718000.0,127761000.0,127773000.0,127756000.0,127770750.0,127704040.0,127557958.0,127450459.0
KAZ,Kazakhstan,SP.POP.TOTL,Population,16348000.0,16450500.0,16439095.1712678,16330419.0041162,16095198.9372608,15815626.3821576,15577894.256927,15333703.0400357,15071300.1250722,14928425.8540544,14883626.0,14858335.0,14858948.0,14909019.0,15012984.0,15147029.0,15308085.0,15484192.0,15673999.0,15925000.0,16316050.0
KEN,Kenya,SP.POP.TOTL,Population,23447177.0,24240108.0,25042330.0,25846436.0,26642887.0,27425720.0,28191597.0,28944780.0,29696410.0,30462154.0,31253701.0,32076186.0,32927864.0,33805301.0,34702176.0,35614576.0,36540948.0,37485246.0,38455418.0,39462188.0,40512682.0
KGZ,Kyrgyz Republic,SP.POP.TOTL,Population,4423000.0,4495000.0,4546000.0,4543000.0,4540000.0,4589900.0,4657000.0,4725000.0,4797000.0,4864600.0,4915300.0,4954800.0,4993200.0,5038600.0,5092802.0,5143500.0,5192100.0,5234800.0,5277900.0,5321354.85787423,5365167.49529578
KHM,Cambodia,SP.POP.TOTL,Population,9531928.0,9868226.0,10205755.0,10539239.0,10862069.0,11169233.0,11458858.0,11731187.0,11986128.0,12224414.0,12446949.0,12653684.0,12845222.0,13024171.0,13193961.0,13357574.0,13515884.0,13669857.0,13822644.0,13977903.0,14138255.0
KIR,Kiribati,SP.POP.TOTL,Population,71845.0,73163.0,74263.0,75227.0,76188.0,77248.0,78431.0,79713.0,81085.0,82524.0,84010.0,85550.0,87147.0,88776.0,90398.0,91988.0,93534.0,95043.0,96532.0,98027.0,99546.0
KNA,St. Kitts and Nevis,SP.POP.TOTL,Population,42025.0,41800.0,41585.1406851639,41380.2778078061,41185.2742758505,41000.0,40870.0,40740.0,40130.0,42260.0,44286.0,46111.0,46710.0,46710.0,48543.0,49173.0,49811.0,50455.0,51102.0,51752.0,52402.0
KOR,"Korea, Rep.",SP.POP.TOTL,Population,42869000.0,43268000.0,43663000.0,44056000.0,44453000.0,45093000.0,45525000.0,45954000.0,46287000.0,46617000.0,47008000.0,47357000.0,47622000.0,47859000.0,48039000.0,48138000.0,48297000.0,48456000.0,48607000.0,48747000.0,48875000.0
KSV,Kosovo,SP.POP.TOTL,Population,1862000.0,1898000.0,1932000.0,1965000.0,1997000.0,2029000.0,2059000.0,2086000.0,1966000.0,1762000.0,1700000.0,1721000.0,1737000.0,1748000.0,1757000.0,1767000.0,1777000.0,1785000.0,1795000.0,1805000.0,1815000.0
KWT,Kuwait,SP.POP.TOTL,Population,2087687.0,2031004.0,,,,1627911.0,1628120.0,1678812.0,1763693.0,1857217.0,1940786.0,2009588.0,2069816.0,2126786.0,2189485.0,2264014.0,2351441.0,2447818.0,2548351.0,2646286.0,2736732.0
LAC,Latin America & Caribbean,SP.POP.TOTL,Population,436563801.0,444478825.987659,452344611.749171,460167857.92348,467974797.328932,475780008.0,483587887.425127,491387049.428173,499129354.947793,506764025.422199,514251596.959271,521601579.043853,528805600.900188,535867595.56834,542816871.0,549657318.0,556388966.0,563005619.0,569544686.560104,576048447.816941,582554334.0
LAO,Lao PDR,SP.POP.TOTL,Population,4192414.0,4312348.0,4434570.0,4557216.0,4677981.0,4795112.0,4907960.0,5016576.0,5120845.0,5220920.0,5317060.0,5408912.0,5496700.0,5582028.0,5667055.0,5753341.0,5841572.0,5931385.0,6022001.0,6112143.0,6200894.0
LBN,Lebanon,SP.POP.TOTL,Population,2948372.0,3026061.0,3130785.0,3249799.0,3364891.0,3462974.0,3539137.0,3597350.0,3644171.0,3690033.0,3742329.0,3802903.0,3868504.0,3935421.0,3998042.0,4052420.0,4097457.0,4134872.0,4166915.0,4196990.0,4227597.0
LBR,Liberia,SP.POP.TOTL,Population,2127098.0,2091355.0,2054179.0,2030591.0,2039922.0,2094591.0,2203809.0,2360511.0,2540835.0,2710963.0,2847290.0,2939296.0,2996082.0,3037412.0,3092721.0,3182539.0,3313718.0,3477197.0,3658460.0,3835929.0,3994122.0
LBY,Libya,SP.POP.TOTL,Population,4334459.0,4421885.0,4509970.0,4598629.0,4687106.0,4775009.0,4862665.0,4951076.0,5041233.0,5134324.0,5231189.0,5331311.0,5434293.0,5541062.0,5652797.0,5769709.0,5893738.0,6023053.0,6149620.0,6262667.0,6355112.0
LCA,St. Lucia,SP.POP.TOTL,Population,134100.0,136000.0,137151.0,139908.0,142689.0,145437.0,147062.0,149666.0,151952.0,153703.0,155996.0,157897.0,159133.0,160620.0,162434.0,164791.0,166838.0,168338.0,170204.560104149,172091.816941196,174000.0
LIC,Low income,SP.POP.TOTL,Population,505125668.0,518313871.286705,531582376.344224,544929574.09304,558462532.613689,572270586.0,586218251.061748,600367178.222615,614694469.417267,629154888.856096,643709522.5,658363836.193609,673150297.271937,688058562.733708,703067266.3577,718159454.214286,733301564.409459,748540606.198945,764009535.318807,779877024.580035,796261359.618567
LIE,Liechtenstein,SP.POP.TOTL,Population,28986.0,29370.0,29760.0,30154.0,30549.0,30941.0,31328.0,31710.0,32090.0,32470.0,32853.0,33239.0,33626.0,34006.0,34365.0,34696.0,34995.0,35266.0,35521.0,35772.0,36032.0
LKA,Sri Lanka,SP.POP.TOTL,Population,17337048.0,17542866.0,17740936.0,17925624.0,18089720.0,18229498.0,18340596.0,18428257.0,18510095.0,18610110.0,18745084.0,18921794.0,19134096.0,19369853.0,19610604.0,19842536.0,20062070.0,20272269.0,20473799.0,20669142.0,20859949.0
LMC,Lower middle income,SP.POP.TOTL,Population,1752202971.90342,1788576804.58525,1824284150.23324,1860074122.85763,1895322845.54529,1930501219.69207,1965919892.37187,2001543944.06099,2037189419.9796,2072902664.96688,2108745666.93651,2144386334.83945,2179734117.18126,2214931884.4886,2249948384.72639,2284739301.42789,2320130220.59891,2355546143.57841,2391505688.71652,2428089995.64501,2465074764.66102
LMY,Low & middle income,SP.POP.TOTL,Population,4293468935.90342,4371415044.46487,4446000861.6007,4519772689.10391,4592947007.71336,4665997499.67177,4739169824.27447,4812744865.93706,4885941606.24697,4958197748.63337,5030206052.18169,5100373199.24612,5169007176.54477,5236992638.25454,5304415071.54238,5371585794.13603,5438995062.00837,5506189733.77736,5574219257.59544,5643217379.04199,5713504824.78436
LSO,Lesotho,SP.POP.TOTL,Population,1639177.0,1669190.0,1699284.0,1729896.0,1761558.0,1794531.0,1829222.0,1865218.0,1900962.0,1934337.0,1963878.0,1988983.0,2010261.0,2028976.0,2047006.0,2065752.0,2085561.0,2106128.0,2127412.0,2149201.0,2171318.0
LTU,Lithuania,SP.POP.TOTL,Population,3698000.0,3704000.0,3700000.0,3683000.0,3658000.0,3632000.0,3605000.0,3580000.0,3555000.0,3531000.0,3499536.0,3481292.0,3469070.0,3454205.0,3435591.0,3414304.0,3394082.0,3375618.0,3358115.0,3339456.0,3320656.0
LUX,Luxembourg,SP.POP.TOTL,Population,381850.0,387000.0,392175.0,397475.0,402925.0,408625.0,414225.0,419450.0,424700.0,430475.0,436300.0,441525.0,446175.0,451630.0,458095.0,465158.0,472637.0,479993.0,488650.0,497783.0,505831.0
LVA,Latvia,SP.POP.TOTL,Population,2670700.0,2662000.0,2632000.0,2586000.0,2548000.0,2515000.0,2491000.0,2450000.0,2410000.0,2390000.0,2372000.0,2359000.0,2338000.0,2325342.0,2312819.0,2300512.0,2287948.0,2276100.0,2266094.0,2254834.0,2242916.0
MAC,"Macao SAR, China",SP.POP.TOTL,Population,359709.0,369493.0,377886.0,385193.0,391906.0,398426.0,404808.0,411050.0,417435.0,424292.0,431867.0,440265.0,449472.0,459456.0,470127.0,481390.0,493267.0,505709.0,518463.0,531195.0,543656.0
MAF,St. Martin (French part),SP.POP.TOTL,Population,30036.0,31821.0,32892.0,33238.0,33098.0,32712.0,32102.0,31304.0,30358.0,29305.0,28384.0,27782.0,27450.0,27363.0,27514.0,27906.0,28414.0,28905.0,29376.0,29820.0,30235.0
MAR,Morocco,SP.POP.TOTL,Population,24781105.0,25237951.0,25679802.0,26107772.0,26523600.0,26928600.0,27323664.0,27708647.0,28082684.0,28444414.0,28793236.0,29129204.0,29453931.0,29770316.0,30082152.0,30392473.0,30702084.0,31011199.0,31321453.0,31634524.0,31951412.0
MCO,Monaco,SP.POP.TOTL,Population,30896.0,31330.0,31745.0,32154.0,32574.0,33014.0,33485.0,33974.0,34444.0,34840.0,35126.0,35288.0,35341.0,35323.0,35282.0,35260.0,35267.0,35295.0,35336.0,35377.0,35407.0
MDA,Moldova,SP.POP.TOTL,Population,3696000.0,3706000.0,3709000.0,3705000.0,3694000.0,3675099.0,3667748.0,3659655.0,3652771.0,3646999.0,3639588.0,3631460.0,3623059.0,3612869.0,3603934.0,3595182.0,3585520.0,3576904.0,3570107.0,3565603.0,3562062.0
MDG,Madagascar,SP.POP.TOTL,Population,11280625.0,11620718.0,11974724.0,12343496.0,12728117.0,13129227.0,13547271.0,13981666.0,14430739.0,14892172.0,15364272.0,15846412.0,16338968.0,16842482.0,17357913.0,17885967.0,18426870.0,18980391.0,19546282.0,20124150.0,20713819.0
MDV,Maldives,SP.POP.TOTL,Population,219474.0,225709.0,231756.0,237606.0,243256.0,248712.0,253960.0,259002.0,263867.0,268600.0,273236.0,277791.0,282266.0,286665.0,290988.0,295240.0,299419.0,303539.0,307632.0,311739.0,315885.0
MEX,Mexico,SP.POP.TOTL,Population,84306602.0,85923799.0,87523328.0,89109703.0,90691331.0,92272749.0,93858373.0,95441345.0,97001933.0,98513690.0,99959594.0,101329543.0,102634153.0,103902569.0,105175967.0,106483757.0,107835259.0,109220753.0,110627158.0,112033369.0,113423047.0
MHL,Marshall Islands,SP.POP.TOTL,Population,47288.0,48469.0,49369.0,50040.0,50565.0,51008.0,51389.0,51697.0,51930.0,52080.0,52145.0,52131.0,52066.0,51992.0,51968.0,52037.0,52210.0,52487.0,52880.0,53396.0,54038.0
MIC,Middle income,SP.POP.TOTL,Population,3788343267.90342,3853101173.17816,3914418485.25648,3974843115.01087,4034484475.09967,4093726913.67177,4152951573.21272,4212377687.71445,4271247136.8297,4329042859.77728,4386496529.68169,4442009363.05251,4495856879.27283,4548934075.52083,4601347805.18468,4653426339.92174,4705693497.59891,4757649127.57841,4810209722.27663,4863340354.46195,4917243465.1658
MKD,"Macedonia, FYR",SP.POP.TOTL,Population,1909353.0,1922774.0,1934265.0,1944343.0,1953874.0,1963484.0,1973283.0,1982994.0,1992404.0,2001178.0,2009091.0,2016075.0,2022255.0,2027819.0,2033039.0,2038109.0,2043091.0,2047922.0,2052524.0,2056769.0,2060563.0
MLI,Mali,SP.POP.TOTL,Population,8672868.0,8861362.0,9076261.0,9313042.0,9564231.0,9824510.0,10092753.0,10371338.0,10662517.0,10969725.0,11295324.0,11639798.0,12001887.0,12380104.0,12772264.0,13176642.0,13592796.0,14020786.0,14459990.0,14909813.0,15369809.0
MLT,Malta,SP.POP.TOTL,Population,360000.0,363193.424486234,366584.961844492,370179.619810482,373982.737778471,378000.0,380000.0,383000.0,385000.0,388000.0,390000.0,393028.0,395969.0,398582.0,401268.0,403837.0,406408.0,409050.0,411950.0,413290.0,412961.0
MMR,Myanmar,SP.POP.TOTL,Population,39268304.0,39855885.0,40425088.0,40985963.0,41552659.0,42133199.0,42735941.0,43352191.0,43952526.0,44496687.0,44957660.0,45323903.0,45609292.0,45843675.0,46070248.0,46321162.0,46605278.0,46915826.0,47250315.0,47601374.0,47963012.0
MNA,Middle East & North Africa,SP.POP.TOTL,Population,225408451.903416,231091051.846606,236418422.499881,241597911.802579,246694608.013149,251756454.086396,256869972.500331,261991701.321684,267110960.708184,272223960.477883,277413759.293994,282557047.157542,287764353.594954,292982527.937072,298274691.781023,303593040.427887,309007470.148506,314496566.481322,320030113.074644,325624696.616062,331263899.869422
MNE,Montenegro,SP.POP.TOTL,Population,608816.0,617144.0,625630.0,633443.0,639542.0,643227.0,644121.0,642533.0,639309.0,635689.0,632606.0,630299.0,628594.0,627500.0,626912.0,626739.0,627074.0,627962.0,629185.0,630435.0,631490.0
MNG,Mongolia,SP.POP.TOTL,Population,2192553.0,2226469.0,2251861.0,2271236.0,2288370.0,2306131.0,2325369.0,2345618.0,2366895.0,2388862.0,2411369.0,2434515.0,2458853.0,2485177.0,2514462.0,2547339.0,2584143.0,2624509.0,2667474.0,2711659.0,2756001.0
MNP,Northern Mariana Islands,SP.POP.TOTL,Population,43973.0,46727.0,49456.0,52161.0,54852.0,57517.0,60173.0,62766.0,65138.0,67075.0,68432.0,69184.0,69393.0,69105.0,68404.0,67381.0,66006.0,64349.0,62707.0,61473.0,60917.0
MOZ,Mozambique,SP.POP.TOTL,Population,13547076.0,13867422.0,14318167.0,14854590.0,15409381.0,15933452.0,16412893.0,16862385.0,17295521.0,17735992.0,18200656.0,18691461.0,19200021.0,19721009.0,20246287.0,20770013.0,21290952.0,21811326.0,22332900.0,22858607.0,23390765.0
MRT,Mauritania,SP.POP.TOTL,Population,1995548.0,2050456.0,2107590.0,2166948.0,2228453.0,2292053.0,2357678.0,2425374.0,2495316.0,2567741.0,2642743.0,2720367.0,2800333.0,2882003.0,2964526.0,3047249.0,3129959.0,3212672.0,3295254.0,3377630.0,3459773.0
MUS,Mauritius,SP.POP.TOTL,Population,1057000.0,1066655.85521598,1081000.0,1097000.0,1113000.0,1122457.0,1133996.0,1148284.0,1160421.0,1175267.0,1186873.0,1199881.0,1210196.0,1222811.0,1233386.0,1243253.0,1252987.0,1260692.0,1268854.0,1275323.0,1281214.0
MWI,Malawi,SP.POP.TOTL,Population,9380892.0,9583696.0,9681728.0,9721620.0,9772164.0,9883350.0,10070605.0,10319125.0,10612353.0,10922265.0,11228756.0,11529337.0,11833102.0,12144945.0,12472794.0,12822587.0,13195329.0,13589404.0,14005113.0,14442290.0,14900841.0
MYS,Malaysia,SP.POP.TOTL,Population,18208562.0,18707774.0,19204087.0,19701263.0,20205446.0,20720810.0,21247102.0,21781499.0,22322448.0,22867698.0,23414909.0,23964621.0,24515323.0,25060184.0,25590453.0,26100241.0,26586287.0,27051142.0,27502008.0,27949395.0,28401017.0
MYT,Mayotte,SP.POP.TOTL,Population,92413.0,97901.0,103795.0,109918.0,116028.0,121949.0,127624.0,133089.0,138384.0,143585.0,148753.0,153887.0,158983.0,164101.0,169315.0,174681.0,180217.0,185922.0,191805.0,197870.0,204114.0
NAM,Namibia,SP.POP.TOTL,Population,1414830.0,1465201.0,1512524.0,1558055.0,1603865.0,1651352.0,1700975.0,1751872.0,1802579.0,1851034.0,1895839.0,1936399.0,1973408.0,2008342.0,2043339.0,2079951.0,2118653.0,2158984.0,2200422.0,2242078.0,2283289.0
NCL,New Caledonia,SP.POP.TOTL,Population,168000.0,172166.996377926,176723.789726221,181695.688344084,187110.74122928,193000.0,197000.0,201641.744874765,205000.0,209214.0,213230.0,217324.0,221490.0,225735.0,230068.0,234393.0,238459.0,242400.0,246705.0,250325.927542474,254000.0
NER,Niger,SP.POP.TOTL,Population,7788198.0,8036341.0,8299868.0,8578542.0,8871631.0,9178575.0,9499892.0,9835945.0,10185812.0,10548219.0,10922421.0,11308134.0,11706182.0,12118322.0,12546945.0,12993884.0,13460138.0,13945662.0,14450007.0,14972257.0,15511953.0
NGA,Nigeria,SP.POP.TOTL,Population,97552057.0,99986136.0,102444773.0,104931559.0,107452627.0,110014688.0,112618306.0,115268715.0,117983368.0,120784408.0,123688536.0,126704722.0,129832447.0,133067097.0,136399438.0,139823340.0,143338939.0,146951477.0,150665730.0,154488072.0,158423182.0
NIC,Nicaragua,SP.POP.TOTL,Population,4120797.0,4219176.0,4323263.0,4430182.0,4535802.0,4637040.0,4733164.0,4824799.0,4911886.0,4994730.0,5073704.0,5148635.0,5219724.0,5288271.0,5356012.0,5424336.0,5493527.0,5563654.0,5635577.0,5710230.0,5788163.0
NIU,Niue,SP.POP.TOTL,Population,2333.0,2292.0,2260.0,2233.0,2204.0,2168.0,2123.0,2069.0,2011.0000000000002,1953.0,1900.0,1852.0,1809.0,1768.0,1728.0,1686.0,1643.0,1598.0,1555.0,1511.0,1468.0
NLD,Netherlands,SP.POP.TOTL,Population,14952000.0,15070000.0,15178000.0,15279096.9549194,15381133.0,15460000.0,15517000.0,15607000.0,15698000.0,15805000.0,15925513.0,16046180.0,16148929.0,16225302.0,16281779.0,16319868.0,16346101.0,16381696.0,16445593.0,16530388.0,16612213.0
NOR,Norway,SP.POP.TOTL,Population,4241500.0,4261700.0,4286400.0,4312000.0,4336600.0,4360000.0,4381000.0,4404100.0,4432000.0,4460000.0,4491000.0,4513000.0,4538000.0,4564855.0,4591910.0,4623291.0,4660677.0,4709153.0,4768212.0,4828726.0,4885240.0
NPL,Nepal,SP.POP.TOTL,Population,19081064.0,19554170.0,20042806.0,20546441.0,21064150.0,21594872.0,22137784.0,22691788.0,23255046.0,23825372.0,24400606.0,24980184.0,25562573.0,26143530.0,26717875.0,27281945.0,27833665.0,28373838.0,28905358.0,29432743.0,29959364.0
NRU,Nauru,SP.POP.TOTL,Population,9157.0,9354.0,9544.0,9719.0,9863.0,9970.0,10033.0,10058.0,10056.0,10046.0,10041.0,10046.0,10057.0,10075.0,10094.0,10114.0,10133.0,10154.0,10180.0,10212.0,10255.0
NZL,New Zealand,SP.POP.TOTL,Population,3448000.0,3495100.0,3531700.0,3572200.0,3620100.0,3673400.0,3732000.0,3781400.0,3815000.0,3835100.0,3857800.0,3880500.0,3948500.0,4027200.0,4087500.0,4133900.0,4184600.0,4228300.0,4268900.0,4315800.0,4367800.0
OMN,Oman,SP.POP.TOTL,Population,1868055.0,1947042.0,2031377.0,2113398.0,2182619.0,2232018.0,2258730.0,2266469.0,2262969.0,2259398.0,2264163.0,2279171.0,2302874.0,2335967.0,2378336.0,2429510.0,2490620.0,2561187.0,2636963.0,2712141.0,2782435.0
PAK,Pakistan,SP.POP.TOTL,Population,111844679.0,114970102.0,118010303.0,121029915.0,124121817.0,127346713.0,130737306.0,134255952.0,137808222.0,141261069.0,144522192.0,147557907.0,150407242.0,153139895.0,155860066.0,158645463.0,161513324.0,164445596.0,167442258.0,170494367.0,173593383.0
PAN,Panama,SP.POP.TOTL,Population,2415926.0,2466083.0,2517356.0,2569672.0,2622903.0,2676926.0,2731717.0,2787228.0,2843276.0,2899636.0,2956126.0,3012635.0,3069123.0,3125565.0,3181969.0,3238321.0,3294583.0,3350673.0,3406487.0,3461901.0,3516820.0
PER,Peru,SP.POP.TOTL,Population,21685537.0,22122065.0,22553275.0,22980182.0,23404523.0,23827163.0,24248671.0,24667356.0,25079136.0,25478577.0,25861887.0,26228274.0,26579252.0,26916342.0,27242033.0,27558769.0,27866387.0,28166078.0,28463338.0,28765162.0,29076512.0
PHL,Philippines,SP.POP.TOTL,Population,61628668.0,63146876.0,64659225.0,66173874.0,67703053.0,69255386.0,70831419.0,72427130.0,74040838.0,75669587.0,77309965.0,78964389.0,80630416.0,82293990.0,83936698.0,85546427.0,87116275.0,88652631.0,90173139.0,91703090.0,93260798.0
PLW,Palau,SP.POP.TOTL,Population,15089.0,15471.0,15894.0,16345.0,16804.0,17254.0,17694.0,18122.0,18522.0,18876.0,19172.0,19402.0,19573.0,19698.0,19803.0,19906.0,20011.0,20118.0,20228.0,20346.0,20472.0
PNG,Papua New Guinea,SP.POP.TOTL,Population,4157654.0,4261537.0,4368815.0,4479959.0,4595463.0,4715617.0,4840693.0,4970478.0,5104153.0,5240560.0,5378824.0,5518586.0,5659946.0,5803029.0,5948135.0,6095437.0,6244916.0,6396307.0,6549268.0,6703361.0,6858266.0
POL,Poland,SP.POP.TOTL,Population,38118800.0,38244400.0,38364700.0,38459000.0,38543600.0,38587600.0,38618000.0,38650000.0,38666145.0,38658000.0,38453757.0,38248076.0,38230364.0,38204570.0,38182222.0,38165445.0,38141267.0,38120560.0,38125759.0,38151603.0,38187488.0
PRI,Puerto Rico,SP.POP.TOTL,Population,3537000.0,3562110.0,3585176.0,3615497.0,3649237.0,3683103.0,3724655.0,3759430.0,3781101.0,3800081.0,3814413.0,3837768.0,3858272.0,3876637.0,3893931.0,3910722.0,3926744.0,3941235.0,3954553.0,3967288.0,3978702.0
PRK,"Korea, Dem. Rep.",SP.POP.TOTL,Population,20143212.0,20466180.0,20804249.0,21145052.0,21471407.0,21770898.0,22038893.0,22278723.0,22495715.0,22698674.0,22894095.0,23083419.0,23264576.0,23436550.0,23597383.0,23745941.0,23882465.0,24008606.0,24126329.0,24238179.0,24346229.0
PRT,Portugal,SP.POP.TOTL,Population,9896000.0,9935000.0,9963000.0,9974000.0,9998000.0,10027000.0,10055000.0,10089000.0,10129000.0,10174000.0,10225836.0,10292999.0,10368403.0,10441075.0,10501970.0,10549424.0,10584344.0,10608335.0,10622413.0,10632482.0,10642841.0
PRY,Paraguay,SP.POP.TOTL,Population,4243860.0,4354331.0,4464780.0,4575121.0,4685320.0,4795365.0,4905150.0,5014650.0,5124050.0,5233615.0,5343539.0,5453921.0,5564709.0,5675754.0,5786836.0,5897816.0,6008597.0,6119295.0,6230242.0,6341892.0,6454548.0
PYF,French Polynesia,SP.POP.TOTL,Population,195383.0,199464.0,203481.0,207494.0,211583.0,215798.0,220172.0,224667.0,229171.0,233532.0,237638.0,241448.0,245000.0,248357.0,251622.0,254870.0,258119.0,261345.0,264541.0,267685.0,270764.0
QAT,Qatar,SP.POP.TOTL,Population,473722.0,482926.0,488204.0,491420.0,495126.0,501371.0,512422.0,528787.0,548828.0,569870.0,590957.0,608057.0,624173.0,653500.0,715146.0,820986.0,978336.0,1178192.0,1396060.0,1597765.0,1758793.0
ROM,Romania,SP.POP.TOTL,Population,23207000.0,23185000.0,22789000.0,22755000.0,22731000.0,22681000.0,22608000.0,22554000.0,22503000.0,22457994.0,22443000.0,22132000.0,21803129.0,21742013.0,21684890.0,21634371.0,21587666.0,21546873.0,21513622.0,21480401.0,21442012.0
RUS,Russian Federation,SP.POP.TOTL,Population,148292000.0,148624000.0,148689000.0,148520000.0,148336000.0,148141000.0,147739000.0,147304000.0,146899000.0,146309000.0,146303000.0,145949580.335128,145299690.295609,144599446.748596,143849574.208616,143150000.0,142500000.0,142100000.0,141950000.0,141850000.0,141750000.0
RWA,Rwanda,SP.POP.TOTL,Population,7109538.0,6871192.0,6452688.0,5984449.0,5648306.0,5570206.0,5803830.0,6297733.0,6944116.0,7582861.0,8098344.0,8456968.0,8696378.0,8857859.0,9009655.0,9201727.0,9441406.0,9710531.0,10004092.0,10311275.0,10624005.0
SAS,South Asia,SP.POP.TOTL,Population,1122835469.0,1146816153.2867,1169954532.34422,1193273391.09304,1216536841.61369,1240080994.0,1263809018.9523,1287767888.33746,1311864087.55862,1335966631.35358,1359978470.5,1383441166.29761,1406364874.85824,1428733472.28523,1450545174.30307,1471800361.21429,1493299468.85986,1514449958.29603,1535791297.96069,1557437807.75111,1579469720.12327
SAU,Saudi Arabia,SP.POP.TOTL,Population,16139053.0,16669764.0,17189075.0,17679720.0,18117969.0,18491845.0,18786467.0,19020639.0,19256649.0,19578923.0,20045276.0,20681576.0,21463072.0,22334371.0,23213767.0,24041116.0,24799436.0,25504176.0,26166639.0,26809105.0,27448086.0
SDN,Sudan,SP.POP.TOTL,Population,26494169.0,27159893.0,27865979.0,28605664.0,29367076.0,30141147.0,30929107.0,31733750.0,32549326.0,33368681.0,34187729.0,35002234.0,35816110.0,36643433.0,37503647.0,38410320.0,39368726.0,40373635.0,41415151.0,42478309.0,43551941.0
SEN,Senegal,SP.POP.TOTL,Population,7241573.0,7461567.0,7686866.0,7915080.0,8143140.0,8369125.0,8591861.0,8812695.0,9035367.0,9265135.0,9505862.0,9758841.0,10023194.0,10297956.0,10581316.0,10871908.0,11169549.0,11474661.0,11787123.0,12106865.0,12433728.0
SGP,Singapore,SP.POP.TOTL,Population,3047000.0,3135100.0,3230700.0,3313500.0,3419000.0,3524500.0,3670700.0,3796000.0,3927200.0,3958700.0,4027900.0,4138000.0,4176000.0,4114800.0,4166700.0,4265800.0,4401400.0,4588600.0,4839400.0,4987600.0,5076700.0
SID,Small island developing states,SP.POP.TOTL,Population,48211366.0,48976447.8253394,49758294.527912,50539767.0201667,51339904.6820815,52119949.0,52938665.4251267,53714767.4199505,54471355.0511581,55126178.364077,55822056.5513766,56584860.619063,57280509.2244465,57874566.0,58580476.0,59319709.0,60080521.0,60875489.0,61727395.5601041,62469891.7444837,63154684.0
